LONGITUDE_DECIMAL,LATITUDE_DECIMAL,OBJECTID,ID,MJESTO,LOKACIJA,ID_NADR,RANG,TIP_KOMUTA,IME,SMB,TIPSMB,LISTA,URL,N2,DIREKCIJA,OPCINA,ID_OPCINA,IME_OPCINA,MJESEC_PUS,GOD_PUSTANJA,ID_ERC,VERZIJA,TIP_PROCES,TEHNICKI_P,KLASA_TACNOSTI,NAPOMENA,SAP_TPLNR,POINT_X,POINT_Y,LONGITUDE,LATITUDE,GIS_ID,NAZIV_CENTRALE,FUNKCIJSKA_LOKACIJA,SAP_BIHNET,NAZIV_RAZDJELNIKA,NAZIV_LOKACIJE,NAZIV_UREDJAJA,NAZIV_CVORA,FIZ_NAZIV_UREDJAJA_EM,RUTER,NAZIV_RUTERA,IP_ADRESA,OPIS,POTS,ISDNBA,ISDNPRA,INST_USKP,V52,POTSUK,WLLUK,CLLUK,ISDNBAUK,ISDNPRAUK,ISKOR_USKP,XDSL,ADSL_POTS,ADSL_ISDN,ADSL2PLUS_POTS,ADS2PLUS_ISDN,ADSL2_POTS,ADSL2_ISDN,SHDSL,VSDL2,GPON_VIRTPORT,GPON_SPLITT,FTTH,INSTALIRANO_UKUPNO,ADSL,IPTV,VOIP,VOIP_GEOGRAFSKI,IPCENT,ADSL_PORT,SHDSL_PORT,FTTHPTP_PORT,GPONSPLITT_PORT,VDSL2_PORT,UKLJUCENO_UKUPNO,SE_ANNO_CAD_DATA
18.96021556,44.47750167,176.0,4109,Medjedja,MDJ,4005,KC,EAR,"4109-MDJ, EAR",5,,"Medjedja-4109, EAR",,0,Tuzla,t10,11312,Sapna,4,2004,3,,,,, ,035060,6576378.072,4926337.9909,"E18° 57' 36,776""","N44° 28' 39,006""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.69732556,44.55248833,182.0,4115,Solina,SOL,4000,KC,RDLU,"4115-SOL, RDLU",5,,"Solina-4115, RDLU",,0,Tuzla,t13,11088,Tuzla,,2003,3,,,,, ,035122,6555396.0,4934457.0,"E18° 41' 50,372""","N44° 33' 8,958""",4115,SOLINA MSAN ADTRAN,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.64465528,44.52513667,192.0,4126,Miladije,MIL,,KC,RDLU,"4126-MIL, RDLU",5,,"Miladije-4126, RDLU",,0,Tuzla,t13,11088,Tuzla,8,2001,3,,,,, ,035133,6551235.8256,4931383.8487,"E18° 38' 40,759""","N44° 31' 30,492""",4126,MILADIJE MSAN ADTRAN,,,PM Šićki brod,,,,,,,   ,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.44029556,44.00992528,221.0,1029,Srednje,SRE,1022,RC,RSS,"1029-SRE, RSS",7,,"Srednje-1029, RSS",,0,Sarajevo,s4,10863,Ilijaš,1,2000,9,,,,, ,03312/8,6535300.7572,4874039.055,"E18° 26' 25,064""","N44° 0' 35,731""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.91982806,44.63396278,259.0,2078,Mrkotici,MRK,,KC,RDLU,"2078-MRK, RDLU",5,,"Mrkotici-2078, RDLU",,0,Zenica,,11045,Tešanj,??,2002,4,,,,, ,032075,6493639.982,4943275.473,"E17° 55' 11,381""","N44° 38' 2,266""",2078,RDLU MRKOTIĆI,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.57491194,44.31250694,287.0,5042,Babanovac,,5000,,FMUX,"5042-, FMUX",9,,"Babanovac-5042, FMUX",,0,Travnik,,11061,Travnik,,2003,6,,,,, ,,6466092.246,4907647.069,"E17° 34' 29,683""","N44° 18' 45,025""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.34456,44.74421667,319.0,4166,Soko,SOK,4027,KC,RSS,"4166-SOK, RSS",5,,"Soko-4166, RSS",,0,Tuzla,,11479,Graeanica,9,2004,,,,,, ,035170,6527282.0482,4955579.5305,"E18° 20' 40,416""","N44° 44' 39,180""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.91639389,44.32851583,334.0,2012,Nemila,NEM,2088,KC,ASM,"2012-NEM, ASM",5,,"Nemila-2012, ASM",,0,Zenica,z11,11185,Zenica,2,2006,4,,,,, ,032007,6493332.8511,4909341.1108,"E17° 54' 59,018""","N44° 19' 42,657""",2012,ASM NEMILA,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.39570028,44.3858425,385.0,2063,Sljivici,ŠLJI,2000,KC,RSDLU,"2063-ŠLJI, RSDLU",5,,"Sljivici-2063, RSDLU",,0,Zenica,z10,11177,Zavidoviai,,2003,4,,,,, ,032780,6531524.2459,4915782.6282,"E18° 23' 44,521""","N44° 23' 9,033""",2063,RSDLU ŠLJIVIĆI,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.15573306,43.78766167,415.0,1034,Pazaric,PAZ,1022,RC,RSS,"1034-PAZ, RSS",7,,"Pazaric-1034, RSS",,0,Sarajevo,s2,10847,Hadžiai,2,2002,9,Lokal 6,APZ 212 20,,, ,03312/15,6512532.4407,4849266.0208,"E18° 9' 20,639""","N43° 47' 15,582""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.85817583,43.45493167,454.0,6031,Prigradjani,PRI,6000,KC,RDLU,"6031-PRI, RDLU",5,,"Prigradjani-6031, RDLU",,0,Mostar,m6,11380,Sjever,1,2001,7,V11,CP 113C,,, ,0362,6488523.7475,4812303.8635,"E17° 51' 29,433""","N43° 27' 17,754""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.67047444,44.53567889,476.0,4157,Mosnik,MOS,4000,KC,RDLU,"4157-MOS, RDLU",5,,"Mosnik-4157, RDLU",,0,Tuzla,,11088,Tuzla,12,2003,3,,,,, ,035158,6553278.2636,4932571.6031,"E18° 40' 13,708""","N44° 32' 8,444""",4157,MOSNIK MSAN ADTRAN,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.84519861,43.83157889,490.0,6022,Jasenik,JAS,6019,KC,RDLU,"6022-JAS, RDLU",5,,"Jasenik-6022, RDLU",,0,Mostar,m2,10529,Konjic,5,2000,7,V 11,CP 113C,,, ,03632,6487551.6582,4854144.4441,"E17° 50' 42,715""","N43° 49' 53,684""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.32392917,43.83355306,1291.0,1080,Stup-Kasindolska,,1055,KC,RDLU,"1080-, RDLU",5,,"Stup-Kasindolska-1080, RDLU",,0,Sarajevo,,11550,Ilidža,12,2005,,,,,, ,03317/14,6526047.9026,4854403.0691,"E18° 19' 26,145""","N43° 50' 0,791""",1080,1080 KASINDOLS RDLU KAS-KAS-AP,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.40436861,43.88076333,3841.0,1093,Sip,,1000,KC,RSS,"1093-, RSS",7,,"Sip-1093, RSS",,0,Sarajevo,,10839,Centar,7,2007,,,,,, ,03301/11,6532490.5844,4859675.976,"E18° 24' 15,727""","N43° 52' 50,748""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.49841472,44.701295,8006.0,4230,Srebrenik,,,,MSCN,"4230-, MSCN",13,,"Srebrenik-4230, MSCN",,1,Tuzla,,10987,Srebrenik,5,2009,,,,,, ,035090,6539493.3532,4950873.8962,"E18° 29' 54,293""","N44° 42' 4,662""",4230,SREBRENIK MSAN ISKRATEL,TU-PRI-SRBK-M4230,035110,CLL SREBRENIK,SREBRENIK,,,GRUPNI Srebrenik,110,SREBRENIK_MSAN,   ,ISKRATEL MSAN,320.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,608.0,383.0,223.0,0.0,307.0,1.0,0.0,0.0,0.0,0.0,413.0,413.0,
17.89527194,44.19450389,8982.0,2159,BRODA,BROD,,,DSLAM,"2159-BROD, DSLAM",14,,"BRODA-2159, DSLAM",,0,Zenica,z11,11185,Zenica,,2008,,,,,1, ,03275,6491629.4895,4894455.1452,"E17° 53' 42,979""","N44° 11' 40,214""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.89256139,44.23231417,8985.0,2161,TETOVO,TTVO,,,DSLAM,"2161-TTVO, DSLAM",14,,"TETOVO-2161, DSLAM",,0,Zenica,z11,11185,Zenica,,2008,,,,,1, ,03276,6491418.351,4898655.879,"E17° 53' 33,221""","N44° 13' 56,331""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.42450694,43.85695278,9636.0,1118,Obala,,,,DSLAM,"1118-, DSLAM",14,,"Obala-1118, DSLAM",,0,Sarajevo,,10839,Centar,5,2009,,,,,, ,033123,6534122.2664,4857039.0577,"E18° 25' 28,225""","N43° 51' 25,030""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.42450694,43.85695278,9637.0,1119,Obala,,,,DSLAM,"1119-, DSLAM",14,,"Obala-1119, DSLAM",,0,Sarajevo,,10839,Centar,5,2009,,,,,, ,033124,6534122.2664,4857039.0577,"E18° 25' 28,225""","N43° 51' 25,030""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.43645111,43.86170972,9650.0,1144,Bascarsija,,,,DSLAM,"1144-, DSLAM",14,,"Bascarsija-1144, DSLAM",,0,Sarajevo,,11584,Stari Grad,5,2009,,,,,, ,033141,6535079.5644,4857572.4658,"E18° 26' 11,224""","N43° 51' 42,155""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.45546861,43.86862833,9675.0,1169,Gazin Han,,,,DSLAM,"1169-, DSLAM",14,,"Gazin Han-1169, DSLAM",,0,Sarajevo,,11584,Stari Grad,5,2009,,,,,, ,033104,6536603.8448,4858349.2817,"E18° 27' 19,687""","N43° 52' 7,062""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.32989611,43.85879,9682.0,1176,Brijesce,,,,DSLAM,"1176-, DSLAM",14,,"Brijesce-1176, DSLAM",,0,Sarajevo,,10871,Novi Grad,5,2009,,,,,, ,033175,6526516.5281,4857208.4635,"E18° 19' 47,626""","N43° 51' 31,644""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.22205333,43.86409667,9688.0,1182,Rakovica  polje,,,,DSLAM,"1182-, DSLAM",14,,"Rakovica  polje-1182, DSLAM",,0,Sarajevo,,11550,Ilidža,5,2009,,,,,, ,033187,6517846.7179,4857769.017,"E18° 13' 19,392""","N43° 51' 50,748""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.20939167,43.80878222,9928.0,1200,Kasetici,,,,DSLAM,"1200-, DSLAM",14,,"Kasetici-1200, DSLAM",,0,Sarajevo,,10847,Hadžiai,5,2009,,,,,, ,033309,6516844.6369,4851621.719,"E18° 12' 33,810""","N43° 48' 31,616""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.31629861,43.8803975,10248.0,1104,ASA sPED,,,,FMUX,"1104-, FMUX",9,,"ASA sPED-1104, FMUX",,0,Sarajevo,,10871,Novi Grad,5,2009,,,,,, ,033351,6525414.4111,4859604.4876,"E18° 18' 58,675""","N43° 52' 49,431""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.89386556,44.98105472,11221.0,7116,Coralici,AOI,,,DSLAM,"7116-AOI, DSLAM",14,,"Coralici-7116, DSLAM",,0,Bihaa,b5,10227,Cazin,12,2008,,,,,1, ,03733,6333919.8767,4983994.0461,"E15° 53' 37,916""","N44° 58' 51,797""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.65661028,44.54211083,45868.0,4892,Pasa Bunar 105,IRAC,,KC,DSLAM,"4892-IRAC, DSLAM",14,,"Pasa Bunar 105-4892, DSLAM",,1,Tuzla,t13,11088,Tuzla,5,2017,,,,,, ,035454,6552170.8158,4933277.246,"E18° 39' 23,797""","N44° 32' 31,599""",4892,,TU-PRI-IRAC-D4892,035454,FTTB,TUZLA,,,Pasa_Bunar_105,454,FTTB PASA BUNAR 105,10 11 4 197,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
18.68583889,44.53484444,45869.0,4893,Cipelici Musala 7,CIPE,,KC,DSLAM,"4893-CIPE, DSLAM",14,,"Cipelici Musala 7-4893, DSLAM",,1,Tuzla,t13,11088,Tuzla,5,2017,,,,,, ,035465,6554499.9546,4932489.0292,"E18° 41' 9,020""","N44° 32' 5,440""",4893,,TU-PRI-CIPE-D4893,035465,FTTB,TUZLA,,,Cipelici_Musala_7,465,CIPELICI MUSALA 7,10 11 4 198,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,17.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
18.68631444,44.53483333,45871.0,4894,Cipelici Turalibegova 50,CIPE,,KC,DSLAM,"4894-CIPE, DSLAM",14,,"Cipelici Turalibegova 50-4894, DSLAM",,1,Tuzla,t13,11088,Tuzla,5,2017,,,,,, ,035467,6554537.7403,4932488.1276,"E18° 41' 10,732""","N44° 32' 5,400""",4894,,TU-PRI-CIPE-D4894,035467,FTTB,TUZLA,,,Cipelici_Turalibegova_50,467,CIPELICI TURALIB 50,10 11 4 199,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,24.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,
18.16726056,44.76862278,46148.0,4898,Lukavica Rijeka 2,LKVR,,KC,DSLAM,"4898-LKVR, DSLAM",14,,"Lukavica Rijeka 2-4898, DSLAM",,1,Tuzla,t5,10383,Graeanica,6,2017,205,,,,, ,035405,6513238.0,4958247.0,"E18° 10' 2,138""","N44° 46' 7,042""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.67101333,44.53906139,46149.0,4899,Univerzitetska bb,SLAT,,KC,DSLAM,"4899-SLAT, DSLAM",14,,"Univerzitetska bb-4899, DSLAM",,1,Tuzla,t13,11088,Tuzla,6,2017,224,,,,, ,035224,6553317.9864,4932947.7437,"E18° 40' 15,648""","N44° 32' 20,621""",4899,,TU-PRI-SLAT-D4899,035224,FTTB,TUZLA,,,Univerzitetska_bb,224,ALC UNIVERZITETSK BB,10 11 4 204,FTTB UNIVERZITETSKA BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,30.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,
18.27195167,43.68020806,46485.0,1749,Lukavac (Bjelasnica),BJEE,,,DSLAM-VDSL,"1749-BJEE, DSLAM-VDSL",14,,"Lukavac (Bjelasnica)-1749, DSLAM-VDSL",,1,Sarajevo,,10847,Hadžiai,5,2017,,,,,, ,033115,6521924.1874,4837353.8112,"E18° 16' 19,026""","N43° 40' 48,749""",1749,,SA-PRI-LUKA-D1749,033115,FTTC,LUKAVAC,,,Lukavac_Sarajevo,115,LUKAVAC_SARAJEVO_ALC,10 11 1 23,ALCATEL ISAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,11.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,
18.34959722,43.85220861,46487.0,1751,Umihana Cuvidina (Ilidza),ILID,,,DSLAM-VDSL,"1751-ILID, DSLAM-VDSL",14,,"Umihana Cuvidina (Ilidza)-1751, DSLAM-VDSL",,1,Sarajevo,,11550,Ilidža,5,2017,,,,,, ,033119,6528103.1688,4856483.8538,"E18° 20' 58,550""","N43° 51' 7,951""",1751,,SA-PRI-ILID-D1751,033119,FTTB,SOKOLOVIĆ KOLONIJA,,,Umihana_Cuvidina,119,UMIHANA_CUVIDINA_ALC,10 11 0 241,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,
17.91583611,44.21063056,46820.0,2488,Bulevar Kralja Tvrtka I 5,CESO,,LOK,DSLAM,"2488-CESO, DSLAM",14,,"Bulevar Kralja Tvrtka I 5-2488, DSLAM",,1,Zenica,Z11,11185,Zenica,8,2017,,,,,, , ,6493274.9549,4896244.7945,"E17° 54' 57,010""","N44° 12' 38,270""",2488,,ZE-PRI-CESO-D2488,032381,FTTB,ZENICA,,,Bulevar_Kralja_Tvrtka_I_5,381,B-KRALJA_TVRTKA_I_5,10 11 8 133,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,31.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,
17.91573361,44.20999917,46821.0,2489,Bulevar Kralja Tvrtka I 1A,CESO,,LOK,DSLAM,"2489-CESO, DSLAM",14,,"Bulevar Kralja Tvrtka I 1A-2489, DSLAM",,1,Zenica,Z11,11185,Zenica,8,2017,,,,,, , ,6493266.6867,4896174.6797,"E17° 54' 56,641""","N44° 12' 35,997""",2489,,ZE-PRI-CESO-D2489,032382,FTTB,ZENICA,,,Bulevar_Kralja_Tvrtka_I_1A,382,B_KRALJA_TVRTKA_I_1A,10 11 8 134,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,17.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,
17.91536889,44.21034139,46822.0,2490,Bulevar Kralja Tvrtka I 7A,CESO,,LOK,DSLAM,"2490-CESO, DSLAM",14,,"Bulevar Kralja Tvrtka I 7A-2490, DSLAM",,1,Zenica,Z11,11185,Zenica,8,2017,,,,,, , ,6493237.5825,4896212.7137,"E17° 54' 55,328""","N44° 12' 37,229""",2490,,ZE-PRI-CESO-D2490,032383,FTTB,ZENICA,,,Bulevar_Kralja_Tvrtka_I_7A,383,B_KRALJ_TVRTK_I_7AAA,10 11 8 135,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,38.0,38.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,
17.91477694,44.20970333,46823.0,2491,Aska Borica 39A,CESO,,LOK,DSLAM,"2491-CESO, DSLAM",14,,"Aska Borica 39A-2491, DSLAM",,1,Zenica,Z11,11185,Zenica,8,2017,,,,,, , ,6493190.1992,4896141.8998,"E17° 54' 53,197""","N44° 12' 34,932""",2491,,ZE-PRI-CESO-D2491,032384,FTTB,ZENICA,,,Aska_Borica_39A,384,ASKA_BORICA_39A,10 11 8 136,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,
18.31357833,44.68694917,46826.0,4900,Etna,ETNA,,KC,DSLAM,"4900-ETNA, DSLAM",14,,"Etna-4900, DSLAM",,1,Tuzla,t5,10383,Graeanica,9,2017,512,,,,, ,035512,6524853.4219,4949207.0564,"E18° 18' 48,882""","N44° 41' 13,017""",4900,,TU-PRI-ETNA-D4900,035874,FTTB,GRAČANICA,,,TC_ETNA_GRACANICA_1,874,FTTB ETNA GRAČANICA,10 11 5 33,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,34.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,
18.34658222,43.83318194,46827.0,1755,Trg Grada Prato 3b,DOBR,,,DSLAM-VDSL,"1755-DOBR, DSLAM-VDSL",14,,"Trg Grada Prato 3b-1755, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,5,2017,,,,,, ,033109,6527869.6638,4854369.2505,"E18° 20' 47,696""","N43° 49' 59,455""",1755,,SA-PRI-DOBR-D1755,033109,FTTB,BRANISLAVA NUŠIĆA 158B,,,Branislava_Nusica_158B,109,B.NUŠIĆA 158B,10 11 0 252,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,49.0,45.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,
15.81292861,44.92995917,46830.0,7363,Rujnica,RUA,,KC,DSLAM,"7363-RUA, DSLAM",14,,"Rujnica-7363, DSLAM",,1,Bihaa,b5,10227,Cazin,9,2016,,,,,1, ,037RUJ,6327384.3665,4978486.0325,"E15° 48' 46,543""","N44° 55' 47,853""",7363,,BI-PRI-RUJN-D7363,037RUJ,FTTC,CAZIN,,,Rujnica-DSLAM,RUJ,FTTC RUJNICA,10 11 76 19,SIEMENS HIX5635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,60.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,
15.87037028,44.81083389,47140.0,7269,Zavnobiha_bb_H2_ulaz2 (FDREM),,,KC,DSLAM,"7269-, DSLAM",14,,"Zavnobiha_bb_H2_ulaz2 (FDREM)-7269, DSLAM",,1,Bihaa,b1,10049,Bihaa,12,2015,,,,,, ,037H2,6331570.7503,4965129.8026,"E15° 52' 13,333""","N44° 48' 39,002""",7269,,BI-PRI-BICE-D7269,037H2,FTTB,BIHAC-CP,,,Zavnobiha_bb_H2_ulaz2,H2,ALCATEL ISAM,10 11 12 29,REM 7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,18.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,
15.86348833,44.8134625,47141.0,7260,Ozimice_II_Blok1_ulazD3 (FDREM),,,KC,DSLAM,"7260-, DSLAM",14,,"Ozimice_II_Blok1_ulazD3 (FDREM)-7260, DSLAM",,1,Bihaa,b1,10049,Bihaa,12,2015,,,,,, ,037B1,6331034.1446,4965436.1269,"E15° 51' 48,558""","N44° 48' 48,465""",7260,,BI-PRI-OZIM-D7260,037B1,FTTB,BIHAC-CP,,,Ozimice_II_Blok1_ulazD3,B1,ALCATEL ISAM,10 11 12 49,REM 7356 ALCATEL ISAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,
15.86368028,44.81342556,47142.0,7261,Ozimice_II_Blok2_ulazD2 (FDREM),,,KC,DSLAM,"7261-, DSLAM",14,,"Ozimice_II_Blok2_ulazD2 (FDREM)-7261, DSLAM",,1,Bihaa,b1,10049,Bihaa,12,2015,,,,,, ,037B2,6331049.2258,4965431.629,"E15° 51' 49,249""","N44° 48' 48,332""",7261,,BI-PRI-OZIM-D7261,037B2,FTTB,BIHAC-CP,,,Ozimice_II_Blok2_ulazD2,B2,ALCATEL ISAM,10 11 12 45,REM 7356 ALCATEL ISAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,19.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,
